# started on Tue Aug  4 02:33:21 2026

S0,1,122489.41,MiB,uncore_imc_0/cas_count_read/,60004128697,100.00,,
S0,1,51358.30,MiB,uncore_imc_0/cas_count_write/,60004123196,100.00,,
S0,1,122394.99,MiB,uncore_imc_1/cas_count_read/,60004121150,100.00,,
S0,1,51351.08,MiB,uncore_imc_1/cas_count_write/,60004121093,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_read/,60004118902,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_write/,60004118796,100.00,,
S0,1,122588.26,MiB,uncore_imc_3/cas_count_read/,60004116532,100.00,,
S0,1,51379.86,MiB,uncore_imc_3/cas_count_write/,60004116671,100.00,,
S0,1,122551.91,MiB,uncore_imc_4/cas_count_read/,60004114896,100.00,,
S0,1,51382.18,MiB,uncore_imc_4/cas_count_write/,60004114995,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_read/,60004113185,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_write/,60004113465,100.00,,
S0,1,122628.50,MiB,uncore_imc_6/cas_count_read/,60004111548,100.00,,
S0,1,51390.03,MiB,uncore_imc_6/cas_count_write/,60004111079,100.00,,
S0,1,122661.89,MiB,uncore_imc_7/cas_count_read/,60004105498,100.00,,
S0,1,51415.57,MiB,uncore_imc_7/cas_count_write/,60004105234,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_read/,60004099962,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_write/,60004099826,100.00,,
S0,1,122522.86,MiB,uncore_imc_9/cas_count_read/,60004094803,100.00,,
S0,1,51394.57,MiB,uncore_imc_9/cas_count_write/,60004094264,100.00,,
S0,1,122519.16,MiB,uncore_imc_10/cas_count_read/,60004088528,100.00,,
S0,1,51395.11,MiB,uncore_imc_10/cas_count_write/,60004087611,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_read/,60004081167,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_write/,60004079908,100.00,,
S1,1,1908.69,MiB,uncore_imc_0/cas_count_read/,60004079691,100.00,,
S1,1,114.17,MiB,uncore_imc_0/cas_count_write/,60004070755,100.00,,
S1,1,1899.59,MiB,uncore_imc_1/cas_count_read/,60004066403,100.00,,
S1,1,115.60,MiB,uncore_imc_1/cas_count_write/,60004065001,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_read/,60004061284,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_write/,60004059718,100.00,,
S1,1,1893.85,MiB,uncore_imc_3/cas_count_read/,60004056243,100.00,,
S1,1,107.24,MiB,uncore_imc_3/cas_count_write/,60004054940,100.00,,
S1,1,1905.19,MiB,uncore_imc_4/cas_count_read/,60004051870,100.00,,
S1,1,107.26,MiB,uncore_imc_4/cas_count_write/,60004049954,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_read/,60004046756,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_write/,60004045628,100.00,,
S1,1,1906.67,MiB,uncore_imc_6/cas_count_read/,60004042472,100.00,,
S1,1,95.69,MiB,uncore_imc_6/cas_count_write/,60004040811,100.00,,
S1,1,1904.75,MiB,uncore_imc_7/cas_count_read/,60004034293,100.00,,
S1,1,104.71,MiB,uncore_imc_7/cas_count_write/,60004033001,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_read/,60004026851,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_write/,60004025644,100.00,,
S1,1,1913.75,MiB,uncore_imc_9/cas_count_read/,60004019478,100.00,,
S1,1,110.69,MiB,uncore_imc_9/cas_count_write/,60004017670,100.00,,
S1,1,1898.16,MiB,uncore_imc_10/cas_count_read/,60004010926,100.00,,
S1,1,108.99,MiB,uncore_imc_10/cas_count_write/,60004009946,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_read/,60003988885,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_write/,60003987014,100.00,,
