# started on Tue Aug  4 02:44:26 2026

S0,1,7407.88,MiB,uncore_imc_0/cas_count_read/,60000736187,100.00,,
S0,1,4939.62,MiB,uncore_imc_0/cas_count_write/,60000732613,100.00,,
S0,1,7412.90,MiB,uncore_imc_1/cas_count_read/,60000730363,100.00,,
S0,1,4941.02,MiB,uncore_imc_1/cas_count_write/,60000730486,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_read/,60000728576,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_write/,60000728263,100.00,,
S0,1,7418.73,MiB,uncore_imc_3/cas_count_read/,60000726449,100.00,,
S0,1,4945.69,MiB,uncore_imc_3/cas_count_write/,60000726456,100.00,,
S0,1,7427.75,MiB,uncore_imc_4/cas_count_read/,60000725094,100.00,,
S0,1,4953.97,MiB,uncore_imc_4/cas_count_write/,60000724908,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_read/,60000723402,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_write/,60000723552,100.00,,
S0,1,7423.85,MiB,uncore_imc_6/cas_count_read/,60000722095,100.00,,
S0,1,4947.50,MiB,uncore_imc_6/cas_count_write/,60000721989,100.00,,
S0,1,7455.92,MiB,uncore_imc_7/cas_count_read/,60000717278,100.00,,
S0,1,4963.39,MiB,uncore_imc_7/cas_count_write/,60000717174,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_read/,60000712510,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_write/,60000712291,100.00,,
S0,1,7426.46,MiB,uncore_imc_9/cas_count_read/,60000707838,100.00,,
S0,1,4951.30,MiB,uncore_imc_9/cas_count_write/,60000707635,100.00,,
S0,1,7438.64,MiB,uncore_imc_10/cas_count_read/,60000702286,100.00,,
S0,1,4955.02,MiB,uncore_imc_10/cas_count_write/,60000702231,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_read/,60000697258,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_write/,60000697396,100.00,,
S1,1,415.99,MiB,uncore_imc_0/cas_count_read/,60000696438,100.00,,
S1,1,60.76,MiB,uncore_imc_0/cas_count_write/,60000692012,100.00,,
S1,1,414.36,MiB,uncore_imc_1/cas_count_read/,60000689311,100.00,,
S1,1,60.02,MiB,uncore_imc_1/cas_count_write/,60000688868,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_read/,60000686550,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_write/,60000686091,100.00,,
S1,1,415.00,MiB,uncore_imc_3/cas_count_read/,60000683854,100.00,,
S1,1,59.87,MiB,uncore_imc_3/cas_count_write/,60000683661,100.00,,
S1,1,415.34,MiB,uncore_imc_4/cas_count_read/,60000681978,100.00,,
S1,1,60.48,MiB,uncore_imc_4/cas_count_write/,60000681312,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_read/,60000679685,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_write/,60000679399,100.00,,
S1,1,415.25,MiB,uncore_imc_6/cas_count_read/,60000677611,100.00,,
S1,1,58.98,MiB,uncore_imc_6/cas_count_write/,60000677333,100.00,,
S1,1,416.02,MiB,uncore_imc_7/cas_count_read/,60000672427,100.00,,
S1,1,60.49,MiB,uncore_imc_7/cas_count_write/,60000671893,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_read/,60000666964,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_write/,60000666924,100.00,,
S1,1,416.97,MiB,uncore_imc_9/cas_count_read/,60000662274,100.00,,
S1,1,59.14,MiB,uncore_imc_9/cas_count_write/,60000661931,100.00,,
S1,1,414.43,MiB,uncore_imc_10/cas_count_read/,60000656605,100.00,,
S1,1,59.49,MiB,uncore_imc_10/cas_count_write/,60000656256,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_read/,60000650961,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_write/,60000650414,100.00,,
