# started on Tue Aug  4 02:56:18 2026

S0,1,123267.36,MiB,uncore_imc_0/cas_count_read/,60001582499,100.00,,
S0,1,51407.66,MiB,uncore_imc_0/cas_count_write/,60001576339,100.00,,
S0,1,123157.87,MiB,uncore_imc_1/cas_count_read/,60001574620,100.00,,
S0,1,51372.85,MiB,uncore_imc_1/cas_count_write/,60001573368,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_read/,60001571622,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_write/,60001571003,100.00,,
S0,1,123358.47,MiB,uncore_imc_3/cas_count_read/,60001570314,100.00,,
S0,1,51426.28,MiB,uncore_imc_3/cas_count_write/,60001569448,100.00,,
S0,1,123331.02,MiB,uncore_imc_4/cas_count_read/,60001568365,100.00,,
S0,1,51413.66,MiB,uncore_imc_4/cas_count_write/,60001567652,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_read/,60001566337,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_write/,60001567293,100.00,,
S0,1,123416.66,MiB,uncore_imc_6/cas_count_read/,60001567419,100.00,,
S0,1,51464.00,MiB,uncore_imc_6/cas_count_write/,60001565943,100.00,,
S0,1,123398.75,MiB,uncore_imc_7/cas_count_read/,60001563125,100.00,,
S0,1,51447.40,MiB,uncore_imc_7/cas_count_write/,60001563088,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_read/,60001558980,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_write/,60001557597,100.00,,
S0,1,123305.58,MiB,uncore_imc_9/cas_count_read/,60001555356,100.00,,
S0,1,51431.68,MiB,uncore_imc_9/cas_count_write/,60001553171,100.00,,
S0,1,123231.75,MiB,uncore_imc_10/cas_count_read/,60001548085,100.00,,
S0,1,51416.81,MiB,uncore_imc_10/cas_count_write/,60001549316,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_read/,60001544715,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_write/,60001544113,100.00,,
S1,1,1895.15,MiB,uncore_imc_0/cas_count_read/,60001545275,100.00,,
S1,1,116.56,MiB,uncore_imc_0/cas_count_write/,60001536791,100.00,,
S1,1,1902.31,MiB,uncore_imc_1/cas_count_read/,60001531640,100.00,,
S1,1,119.12,MiB,uncore_imc_1/cas_count_write/,60001529939,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_read/,60001526323,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_write/,60001524886,100.00,,
S1,1,1879.63,MiB,uncore_imc_3/cas_count_read/,60001521359,100.00,,
S1,1,106.40,MiB,uncore_imc_3/cas_count_write/,60001519721,100.00,,
S1,1,1893.01,MiB,uncore_imc_4/cas_count_read/,60001516745,100.00,,
S1,1,113.54,MiB,uncore_imc_4/cas_count_write/,60001514988,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_read/,60001512141,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_write/,60001511405,100.00,,
S1,1,1891.44,MiB,uncore_imc_6/cas_count_read/,60001508329,100.00,,
S1,1,97.75,MiB,uncore_imc_6/cas_count_write/,60001506954,100.00,,
S1,1,1894.54,MiB,uncore_imc_7/cas_count_read/,60001500357,100.00,,
S1,1,109.22,MiB,uncore_imc_7/cas_count_write/,60001499194,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_read/,60001492745,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_write/,60001491049,100.00,,
S1,1,1906.47,MiB,uncore_imc_9/cas_count_read/,60001484929,100.00,,
S1,1,112.74,MiB,uncore_imc_9/cas_count_write/,60001483892,100.00,,
S1,1,1894.61,MiB,uncore_imc_10/cas_count_read/,60001477302,100.00,,
S1,1,115.49,MiB,uncore_imc_10/cas_count_write/,60001476302,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_read/,60001470126,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_write/,60001468379,100.00,,
