# started on Tue Aug  4 02:10:30 2026

S0,1,123195.97,MiB,uncore_imc_0/cas_count_read/,60001590647,100.00,,
S0,1,52176.24,MiB,uncore_imc_0/cas_count_write/,60001584547,100.00,,
S0,1,123133.60,MiB,uncore_imc_1/cas_count_read/,60001582188,100.00,,
S0,1,52169.21,MiB,uncore_imc_1/cas_count_write/,60001582193,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_read/,60001579622,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_write/,60001578610,100.00,,
S0,1,123244.20,MiB,uncore_imc_3/cas_count_read/,60001576428,100.00,,
S0,1,52190.88,MiB,uncore_imc_3/cas_count_write/,60001575163,100.00,,
S0,1,123225.85,MiB,uncore_imc_4/cas_count_read/,60001573371,100.00,,
S0,1,52189.58,MiB,uncore_imc_4/cas_count_write/,60001572741,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_read/,60001570807,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_write/,60001570866,100.00,,
S0,1,123301.86,MiB,uncore_imc_6/cas_count_read/,60001568960,100.00,,
S0,1,52201.82,MiB,uncore_imc_6/cas_count_write/,60001568366,100.00,,
S0,1,123268.33,MiB,uncore_imc_7/cas_count_read/,60001563446,100.00,,
S0,1,52206.92,MiB,uncore_imc_7/cas_count_write/,60001562975,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_read/,60001558032,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_write/,60001557831,100.00,,
S0,1,123157.87,MiB,uncore_imc_9/cas_count_read/,60001548989,100.00,,
S0,1,52178.31,MiB,uncore_imc_9/cas_count_write/,60001548657,100.00,,
S0,1,123227.64,MiB,uncore_imc_10/cas_count_read/,60001542713,100.00,,
S0,1,52194.30,MiB,uncore_imc_10/cas_count_write/,60001542302,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_read/,60001537470,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_write/,60001537191,100.00,,
S1,1,1967.03,MiB,uncore_imc_0/cas_count_read/,60001540011,100.00,,
S1,1,145.92,MiB,uncore_imc_0/cas_count_write/,60001535871,100.00,,
S1,1,1973.10,MiB,uncore_imc_1/cas_count_read/,60001533206,100.00,,
S1,1,150.59,MiB,uncore_imc_1/cas_count_write/,60001532821,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_read/,60001530583,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_write/,60001530560,100.00,,
S1,1,1957.74,MiB,uncore_imc_3/cas_count_read/,60001528310,100.00,,
S1,1,136.17,MiB,uncore_imc_3/cas_count_write/,60001527625,100.00,,
S1,1,1960.14,MiB,uncore_imc_4/cas_count_read/,60001526012,100.00,,
S1,1,140.94,MiB,uncore_imc_4/cas_count_write/,60001525258,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_read/,60001523674,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_write/,60001523411,100.00,,
S1,1,1972.88,MiB,uncore_imc_6/cas_count_read/,60001521484,100.00,,
S1,1,133.81,MiB,uncore_imc_6/cas_count_write/,60001520622,100.00,,
S1,1,1967.42,MiB,uncore_imc_7/cas_count_read/,60001515824,100.00,,
S1,1,136.86,MiB,uncore_imc_7/cas_count_write/,60001515262,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_read/,60001510392,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_write/,60001509939,100.00,,
S1,1,1982.67,MiB,uncore_imc_9/cas_count_read/,60001505043,100.00,,
S1,1,151.55,MiB,uncore_imc_9/cas_count_write/,60001504556,100.00,,
S1,1,1972.28,MiB,uncore_imc_10/cas_count_read/,60001499620,100.00,,
S1,1,144.87,MiB,uncore_imc_10/cas_count_write/,60001499306,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_read/,60001493887,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_write/,60001493521,100.00,,
