# started on Tue Aug  4 02:21:29 2026

S0,1,7030.72,MiB,uncore_imc_0/cas_count_read/,60000765886,100.00,,
S0,1,4288.66,MiB,uncore_imc_0/cas_count_write/,60000762755,100.00,,
S0,1,7022.45,MiB,uncore_imc_1/cas_count_read/,60000760299,100.00,,
S0,1,4283.11,MiB,uncore_imc_1/cas_count_write/,60000759844,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_read/,60000757569,100.00,,
S0,1,0.00,MiB,uncore_imc_2/cas_count_write/,60000757659,100.00,,
S0,1,7032.11,MiB,uncore_imc_3/cas_count_read/,60000755822,100.00,,
S0,1,4288.49,MiB,uncore_imc_3/cas_count_write/,60000755828,100.00,,
S0,1,7027.46,MiB,uncore_imc_4/cas_count_read/,60000754692,100.00,,
S0,1,4283.23,MiB,uncore_imc_4/cas_count_write/,60000754489,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_read/,60000753058,100.00,,
S0,1,0.00,MiB,uncore_imc_5/cas_count_write/,60000752719,100.00,,
S0,1,7041.89,MiB,uncore_imc_6/cas_count_read/,60000751215,100.00,,
S0,1,4294.34,MiB,uncore_imc_6/cas_count_write/,60000751289,100.00,,
S0,1,7039.75,MiB,uncore_imc_7/cas_count_read/,60000746617,100.00,,
S0,1,4289.92,MiB,uncore_imc_7/cas_count_write/,60000746511,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_read/,60000741812,100.00,,
S0,1,0.00,MiB,uncore_imc_8/cas_count_write/,60000741935,100.00,,
S0,1,7024.06,MiB,uncore_imc_9/cas_count_read/,60000737614,100.00,,
S0,1,4288.11,MiB,uncore_imc_9/cas_count_write/,60000737584,100.00,,
S0,1,7031.82,MiB,uncore_imc_10/cas_count_read/,60000732241,100.00,,
S0,1,4286.78,MiB,uncore_imc_10/cas_count_write/,60000732335,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_read/,60000727560,100.00,,
S0,1,0.00,MiB,uncore_imc_11/cas_count_write/,60000727366,100.00,,
S1,1,408.14,MiB,uncore_imc_0/cas_count_read/,60000738358,100.00,,
S1,1,56.09,MiB,uncore_imc_0/cas_count_write/,60000735958,100.00,,
S1,1,405.67,MiB,uncore_imc_1/cas_count_read/,60000734818,100.00,,
S1,1,54.84,MiB,uncore_imc_1/cas_count_write/,60000735588,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_read/,60000734527,100.00,,
S1,1,0.00,MiB,uncore_imc_2/cas_count_write/,60000735332,100.00,,
S1,1,407.21,MiB,uncore_imc_3/cas_count_read/,60000733281,100.00,,
S1,1,54.62,MiB,uncore_imc_3/cas_count_write/,60000732772,100.00,,
S1,1,405.67,MiB,uncore_imc_4/cas_count_read/,60000731127,100.00,,
S1,1,54.49,MiB,uncore_imc_4/cas_count_write/,60000730567,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_read/,60000729002,100.00,,
S1,1,0.00,MiB,uncore_imc_5/cas_count_write/,60000728774,100.00,,
S1,1,406.01,MiB,uncore_imc_6/cas_count_read/,60000727012,100.00,,
S1,1,53.11,MiB,uncore_imc_6/cas_count_write/,60000726574,100.00,,
S1,1,407.56,MiB,uncore_imc_7/cas_count_read/,60000721594,100.00,,
S1,1,54.61,MiB,uncore_imc_7/cas_count_write/,60000720888,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_read/,60000715942,100.00,,
S1,1,0.00,MiB,uncore_imc_8/cas_count_write/,60000715645,100.00,,
S1,1,409.70,MiB,uncore_imc_9/cas_count_read/,60000710894,100.00,,
S1,1,54.70,MiB,uncore_imc_9/cas_count_write/,60000710025,100.00,,
S1,1,407.28,MiB,uncore_imc_10/cas_count_read/,60000704661,100.00,,
S1,1,54.81,MiB,uncore_imc_10/cas_count_write/,60000703941,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_read/,60000698589,100.00,,
S1,1,0.00,MiB,uncore_imc_11/cas_count_write/,60000698137,100.00,,
